id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
ff386ce5-4735-41fe-8e0a-bc3be1999107,The bisecting angle technique is used to take,Bitewing radiographs,Periapical radiographs,True occlusal radiographs of the mandible,None of the above,1,multi,,Radiology,
70c721b1-9c86-4a0a-8734-cfe46d206f5a,What is the function of filtration process while taking radiographs?,Remove the short wavelength photons,Remove the portion of long wavelength photons,To increase the radiation dose to patient,To increase scatter of secondary radiation,1,single,,Radiology,
1730e3d6-7a73-4485-bc27-65e8ad61c9bb,Intensifying screen is used in extraoral radiograph to:,Decrease radiation to patient,Increase contrast,Decrease contrast,Collimation,0,single,,Radiology,
e96fadd5-fac8-4cde-9957-d69ed40b3364,Which of these is not a pa of catatonia?,Akathisia,Ambivalence,Ambitendency,Akinesia,0,single,"Ans: A. Akathisia(Ref Kaplan and Sadock 11/e p329, 871; Niraj Ahuja 7/e p59).Akathisia:Not a pa of catatonia.Characterized by a subjective & objective sense of restlessness, anxiety & agitation.Ambitendency:Example of negativism.Considered an ambivalence form.Ambivalence:Sign of Schizophrenia.",Radiology,
427b1e29-9386-4ca4-af88-7c3fe4b37e15,"In an internal derangement of TMJ fracture, panoramic view has been taken for the patient. To confirm our diagnosis, we may take the help of",MRI,CT scan,Arthroscopy,Bone scan,0,single,Soft tissues of the joint (articular disk) can be imaged with MRI or Arthrography. MRI produces superb images of the soft tissues in internal derangement of the disk. Arthrography is invasive and has the risk of infection and allergic reaction due to the contrast agent.,Radiology,
e3782486-d6bf-4ef2-8830-5cdfdcacb020,"In leukemia patient, post extraction bleeding doesn't stop because of:",Increased leukocyte count,Increased Ca+ level in blood,Platelet disorder,Deficiency of clotting factors,2,single,,Radiology,
ccb55b07-8a29-4e45-a38c-8f0db374c703,"CA maxillary sinus stage III (T3 No Mo), treatment of choice is / Ca maxillary sinus is treated by -",Radiotherapy,Surgery + Radiotherapy,Chemotherapy,Chemotherapy + Surgery,1,single,,ENT,
b3554a03-5d0e-42ef-8033-6b3062193ae1,"Kamla 4 yrs of age presented in emergency with mild respiratory ""stress. On laryngoscopy she was diagnosed to have multiple juvenile papilomatosis of the larynx. Next line of management is -",Tracheostomy,Microlaryngoscopy,Steroid,Antibiotics,1,single,"The patient (a 4 years girl) in the question is presenting with mild respiratory distress due to multiple Juvenile papillomatosis of larynx.
The management in such a case is microlarygoscopic surgery using CO2 laser to ablate the lesion.
Steroids and antibiotics have no role.
Tracheostomy is reserved for those patients who have severe respiratory distress.",ENT,
762824c1-92d7-4a9e-9fcb-3a7fb3adfe69,"In Dysphonia plica ventricularis, sound is produced by -",False vocal cords,True vocal cords,Ventricle of larynx,Tongue,0,multi,In dysphonia plica ventricularis voice is produced by false vocal cords (ventricular folds).,ENT,
e584f190-0cb1-4ef7-9e2a-e4f0ccc8e01b,Cranial nerve that is not involved in olfaction:-,Glossopharyngeal,Vagus,Hypoglossal,Trigeminal,2,single,"Olfaction - 1. Ohonasal (odor in inspired air) 2. Retro nasal (odor in expired air) Food in mouth - swallowing and deglutition 1. Chorda tympani (branch of facial nerve): taste from anterior 2/3rd tongue 2. Lingual nerve: pain, tactile and temperature from anterior tongue 3. Greater superficial petrosal nerve: taste from palate 4. 9th and 10th CN: taste from posterior tongue and throat CN 5,7,9 & 10 help to regulate olfaction. Add smell to taste. Hypoglossal nerve that is pure motor nerve supply muscle of tongue.",ENT,AIIMS 2018
d1ef23c9-e756-4ae2-a91c-992fa658c4c3,Immediate treatment of CSF Rhinorrhoea requires-,Antibiotics and observation,Plugging with paraffin guage,Blowing of nose,Craniotomy,0,single,"Early cases of post traumatic CSF rhinorrhea are managed conservatively (by placing the patient in propped up position, avoiding blowing of nose, sneezing and straining) and
Prophylactic antibiotics (to prevent meningitis).
Persistent cases are treated surgically by nasal endoscopy or by intracranial route.

According to Scott-Brown’s
Endoscopic closure of CSF leak is now the treatment of choice in majority of patients but it should not be done immediately.
First patient should be subjected to diagnostic evaluation and after site of leakage is confirmed, it should be closed endoscopically.",ENT,
6b13b5d1-10ab-414c-bfd4-76b9463300f2,Target sign is seen in?,Spontaneous CSF Rhinorrhea,Traumatic CSF Rhinorrhea,Both,None,1,multi,"Leakage of CSF into the nose is called CSF rhinorrhea. It may be clear fluid or mixed with blood as in acute head injuries. TRAUMA. Most of the cases follow trauma.it can be accidental or surgical. Inflammation, mucoceles of sinuses, sinunasal polyposis, fungal infection of sinuses & osteomyelitis, can all erode the bone and dura. Neoplasms, idiopathic- where cause is unknown and patient has spontaneous leak. SITE OF Leakage- CSF from anterior cranial fossa reaches the nose (1) cribriform plate, (2) roof of ethmoid air cells or (3) frontal sinus. CSF from middle cranial fossa follows injuries to sphenoid sinus, cribriform plate. In fracture of temporal bone, CSF reaches the middle ear and then escapes through the Eustachian tube into the nose (CSF OTORHINORRHOEA) DIAGNOSIS- there is history of clear watery discharge from the nose on bending the head or straining. CSF rhinorrhea should be differentiated from nasal discharge as the former is sudden, gushes in drops when bending and cannot be sniffed back. CSF rhinorrhea after head trauma is mixed with blood and shows ""target sign"" when collected on filter paper.it shows central red spot and peripheral lighter halo sign. LAB TEST = BETA-2 transferrin is seen in CSF and not in the nasal discharge. its presence is a specific and sensitive test.",ENT,AIIMS 2017
4bab5fce-dd4d-4196-906d-11354ffa1c8d,Which of the following is not a cause of Squamous cell Carcinoma for Head & Neck:,EBV,HPV,Betel Nut,Vitamin A,3,single,"Risk factors for head and neck cancer Tobacco Alcohol Prolonged sun exposure Viruses (HPV) & (EBV) Gender M>F, age > 40yrs Poor oral / dental hygiene; betel nut consumption Environmental or occupational factors Poor nutrition - vitamin A & B deficiency, iron deficiency In question they have mentioned vitamin A NOT vitamin A deficiency",ENT,AIIMS 2019
a86db080-2d2a-4eb2-abb0-11de110167f8,An elderly male presents with T3NO laryngeal carcinoma. What would be the management?,Neoadjuvant chemotherapy followed by radiotherapy,Concurrent chemoradiotherapy,Radical radiotherapy followed by chemotherapy,Radical radiotherapy without chemotherapy,1,single,Ans. b. Concurrent chemoradiotherapyAn elderly male presents with T3N0 laryngeal carcinoma. Treatment is concunent chemoradiotherapy.'Advanced laryngeal cancers are ofien treated by combining radiation with concurrent chemotherapy for larynxpresemation and total laryngectomy for bulky T4 disease or salvage.''Concurrent radiation therapy plus Cisplatin resulted in a statistically higher percentage ofpatients with an intact larynxat I0 years.',ENT,
be68160f-1668-4576-abcc-882aa211beb3,"A patient has bilateral conductive deafness, tinnitus with positive family history. The diagnosis is -",Otospongiosis,Tympanosclerosis,Meniere's disease,B/L otitis media,0,single,"Conductive deafness means the disease process leading to deafness is limited to external ear tympanic membrane, middle ear including the footplate of stapes.
Bilateral conductive deafness rules out meniere’s disease (as it presents with SNHL).
Amongst the remaining three options, positive family history is seen mainly in case of otosclerosis (Otospongiosis), so it is our answer.
Ref. Dhingra 6/e, p 30, 87",ENT,
38810794-2735-4239-b36f-d9a509a2997f,"According to the WHO definition of hearing loss, what is the value to classify as profound hearing loss?",61-71 dB,>81 dB,>91 dB,>101 dB,1,single,"Ans: B. >81 dB(Ref: http://wwwwlio.intipbaideulne.ssilieuring_impairment_gracies/en/)According to the WHO (2008) definition of hearing loss, hearing threshold in better ear >81 dB is classified as profound hearing loss.WHO (2008) Classification of Degree of Hearing LossHearing threshold in better ear (average of 500, 1000, Grade of Impairment0-25No impairment26-40Milddeg impairment41-60Moderatedeg impairment61-80SevereQ impairment>81Profound impairment including",ENT,
5e7cb3e3-57f6-4748-96dd-0b8f6e2fa902,All of the following are true regarding tonsillectomy in children except:,Extracapsular approach is best for cold approach,Sleep apnea is an indication,Adenoids should also be removed if significantly involved,Cricothyroid region is high and anterior in children than adults,0,multi,Answer- A. Extracapsular approach is best for cold approachIntracapsular approach is prefened over exlracapsular approach in tonsillectomyfor cold opproach.'Intracapsular tonsillectomy with bipolar scissors results in less postoperative pain than extracapsular tonsillectomywith bipolar scissors in children age 5 to 19 years.Obstructive sleep apnea is the most common indicationfor T and A.'The most common indication for Tonsillectomy and Adenoidectomy (T and A) was for infectious etiology.,ENT,
da2078b0-6ce5-4ba3-82f2-7b145665be2b,All are the branches of ECA that supply nasal septum except:,Anterior ethmoidal aery,Sphenopalatine aery,Facial aery,Superior labial aery,0,multi,Internal Carotid System 1. Anterior ethmoidal aery 2. Posterior ethmoidal aery Branches of ophthalmic aery External Carotid System Sphenopalatine Aery Branches of Internal maxillary Aery Greater palatine Aery Superior labial Aery Branch of Facial Aery,ENT,AIIMS 2019
2267ecd3-7b7f-4416-86f8-5ef2312e643e,"A child presents with high grade fever, inspiratory stridor and develops swallowing difficulty with drooling of saliva since last 4-6 hours. Which of the following treatment is recommended apa from general airway management?",Nebulized racemic epinephrine,Anti-diphtheria toxin,Coicosteroids,IV ceftriaxone,0,multi,"ACUTE EPIGLOTTITIS- The classical presentation of acute epiglottitis is welldescribed. It is of a toxic child with a sho history of sorethroat, inspiratory stridor, muffled voice and droolingdue to odynophagia and dysphagia. Left untreated thereis progressive respiratory distress. The child is febrile. It is commonest between the ages of 2 and 8 Nebulized epinephrine (1mL of 1 in 1000 epinephrinediluted in 3mL of 0.9% saline) has an established role inthe acute paediatric airway in reducing mucosal oedemaby an alpha-agonist effect causing vasoconstriction andbronchodilation; a maximum effect is achieved within30-60 minutes. It may postpone or eliminate the need for an aificial airway, or give symptomaticrelief until effective treatment can be given.",ENT,AIIMS 2020
